template;asset_path;filename;category;action;variant;brief_fr;used_in_files;used_in_count
feane-1.0.0;feane-1.0.0/images/f2.png;f2.png;plat-detoure;a_regenerer;base;Visuel PNG detoure montrant plat, assiette ou visuel de carte.;feane-1.0.0/index.html | feane-1.0.0/menu.html;2
feane-1.0.0;feane-1.0.0/images/f3.png;f3.png;plat-detoure;a_regenerer;base;Visuel PNG detoure montrant plat, assiette ou visuel de carte.;feane-1.0.0/index.html | feane-1.0.0/menu.html;2
feane-1.0.0;feane-1.0.0/images/f4.png;f4.png;plat-detoure;a_regenerer;base;Visuel PNG detoure montrant plat, assiette ou visuel de carte.;feane-1.0.0/index.html | feane-1.0.0/menu.html;2
feane-1.0.0;feane-1.0.0/images/f5.png;f5.png;plat-detoure;a_regenerer;base;Visuel PNG detoure montrant plat, assiette ou visuel de carte.;feane-1.0.0/index.html | feane-1.0.0/menu.html;2
feane-1.0.0;feane-1.0.0/images/f6.png;f6.png;plat-detoure;a_regenerer;base;Visuel PNG detoure montrant plat, assiette ou visuel de carte.;feane-1.0.0/index.html | feane-1.0.0/menu.html;2
feane-1.0.0;feane-1.0.0/images/f7.png;f7.png;plat-detoure;a_regenerer;base;Visuel PNG detoure montrant plat, assiette ou visuel de carte.;feane-1.0.0/index.html | feane-1.0.0/menu.html;2
feane-1.0.0;feane-1.0.0/images/f8.png;f8.png;plat-detoure;a_regenerer;base;Visuel PNG detoure montrant plat, assiette ou visuel de carte.;feane-1.0.0/index.html | feane-1.0.0/menu.html;2
feane-1.0.0;feane-1.0.0/images/f9.png;f9.png;plat-detoure;a_regenerer;base;Visuel PNG detoure montrant plat, assiette ou visuel de carte.;feane-1.0.0/index.html | feane-1.0.0/menu.html;2
feane-1.0.0;feane-1.0.0/images/favicon.png;favicon.png;branding;optionnel;base;Logo, favicon ou icone de marque. A refaire seulement si tu veux aussi rebrander cet element.;feane-1.0.0/about.html | feane-1.0.0/book.html | feane-1.0.0/index.html | feane-1.0.0/menu.html;4
feane-1.0.0;feane-1.0.0/images/hero-bg.jpg;hero-bg.jpg;hero-background;a_regenerer;base;Grand visuel hero ou fond principal montrant grand visuel hero ou fond principal.;feane-1.0.0/about.html | feane-1.0.0/book.html | feane-1.0.0/index.html | feane-1.0.0/menu.html;4
feane-1.0.0;feane-1.0.0/images/o1.jpg;o1.jpg;plat;a_regenerer;base;Photo culinaire montrant plat, assiette ou visuel de carte.;feane-1.0.0/index.html;1
feane-1.0.0;feane-1.0.0/images/o2.jpg;o2.jpg;plat;a_regenerer;base;Photo culinaire montrant plat, assiette ou visuel de carte.;feane-1.0.0/index.html;1
feliciano-master;feliciano-master/fonts/flaticon/font/Flaticon.svg;Flaticon.svg;ui-technique;ignorer;base;Asset technique de theme ou de librairie, inutile pour ton script photo.;feliciano-master/css/flaticon.css | feliciano-master/fonts/flaticon/font/_flaticon.scss | feliciano-master/fonts/flaticon/font/flaticon.css;6
feliciano-master;feliciano-master/fonts/icomoon/icomoon.svg;icomoon.svg;ui-technique;ignorer;base;Asset technique de theme ou de librairie, inutile pour ton script photo.;feliciano-master/css/icomoon.css;1
feliciano-master;feliciano-master/fonts/ionicons/fonts/ionicons.svg;ionicons.svg;ui-technique;ignorer;base;Asset technique de theme ou de librairie, inutile pour ton script photo.;feliciano-master/css/ionicons.min.css | feliciano-master/fonts/ionicons/css/ionicons.min.css;2
feliciano-master;feliciano-master/fonts/open-iconic/open-iconic.svg;open-iconic.svg;ui-technique;ignorer;base;Asset technique de theme ou de librairie, inutile pour ton script photo.;feliciano-master/css/open-iconic-bootstrap.min.css;1
feliciano-master;feliciano-master/images/about-1.jpg;about-1.jpg;a-propos;a_regenerer;base;Photo section a propos montrant interieur, equipe ou scene de marque.;feliciano-master/about.html | feliciano-master/index.html;2
feliciano-master;feliciano-master/images/about.jpg;about.jpg;a-propos;a_regenerer;base;Photo section a propos montrant interieur, equipe ou scene de marque.;feliciano-master/about.html | feliciano-master/index.html;2
feliciano-master;feliciano-master/images/bg_1.jpg;bg_1.jpg;hero-background;a_regenerer;base;Grand visuel hero ou fond principal montrant grand visuel hero ou fond principal.;feliciano-master/index.html;1
feliciano-master;feliciano-master/images/bg_2.jpg;bg_2.jpg;hero-background;a_regenerer;base;Grand visuel hero ou fond principal montrant grand visuel hero ou fond principal.;feliciano-master/index.html;1
feliciano-master;feliciano-master/images/bg_3.jpg;bg_3.jpg;hero-background;a_regenerer;base;Grand visuel hero ou fond principal montrant grand visuel hero ou fond principal.;feliciano-master/about.html | feliciano-master/blog-single.html | feliciano-master/blog.html | feliciano-master/contact.html | feliciano-master/index.html | feliciano-master/menu.html | feliciano-master/reservation.html;9
feliciano-master;feliciano-master/images/breakfast-1.jpg;breakfast-1.jpg;plat;a_regenerer;base;Photo culinaire montrant petit-dejeuner ou brunch.;feliciano-master/index.html | feliciano-master/menu.html;3
feliciano-master;feliciano-master/images/breakfast-2.jpg;breakfast-2.jpg;plat;a_regenerer;base;Photo culinaire montrant petit-dejeuner ou brunch.;feliciano-master/index.html | feliciano-master/menu.html;4
feliciano-master;feliciano-master/images/breakfast-3.jpg;breakfast-3.jpg;plat;a_regenerer;base;Photo culinaire montrant petit-dejeuner ou brunch.;feliciano-master/index.html | feliciano-master/menu.html;3
feliciano-master;feliciano-master/images/breakfast-4.jpg;breakfast-4.jpg;plat;a_regenerer;base;Photo culinaire montrant petit-dejeuner ou brunch.;feliciano-master/index.html | feliciano-master/menu.html;2
feliciano-master;feliciano-master/images/breakfast-5.jpg;breakfast-5.jpg;plat;a_regenerer;base;Photo culinaire montrant petit-dejeuner ou brunch.;feliciano-master/index.html | feliciano-master/menu.html;2
feliciano-master;feliciano-master/images/breakfast-6.jpg;breakfast-6.jpg;plat;a_regenerer;base;Photo culinaire montrant petit-dejeuner ou brunch.;feliciano-master/index.html | feliciano-master/menu.html;2
feliciano-master;feliciano-master/images/breakfast-7.jpg;breakfast-7.jpg;plat;a_regenerer;base;Photo culinaire montrant petit-dejeuner ou brunch.;feliciano-master/menu.html;1
feliciano-master;feliciano-master/images/breakfast-8.jpg;breakfast-8.jpg;plat;a_regenerer;base;Photo culinaire montrant petit-dejeuner ou brunch.;feliciano-master/menu.html;1
feliciano-master;feliciano-master/images/chef-1.jpg;chef-1.jpg;portrait;a_regenerer;base;Portrait photo de portrait equipe, chef ou client.;feliciano-master/about.html | feliciano-master/index.html;2
feliciano-master;feliciano-master/images/chef-2.jpg;chef-2.jpg;portrait;a_regenerer;base;Portrait photo de portrait equipe, chef ou client.;feliciano-master/about.html | feliciano-master/index.html;2
feliciano-master;feliciano-master/images/chef-3.jpg;chef-3.jpg;portrait;a_regenerer;base;Portrait photo de portrait equipe, chef ou client.;feliciano-master/about.html | feliciano-master/index.html;2
feliciano-master;feliciano-master/images/chef-4.jpg;chef-4.jpg;portrait;a_regenerer;base;Portrait photo de portrait equipe, chef ou client.;feliciano-master/about.html | feliciano-master/index.html;2
feliciano-master;feliciano-master/images/dessert-1.jpg;dessert-1.jpg;plat;a_regenerer;base;Photo culinaire montrant dessert ou patisserie.;feliciano-master/menu.html;1
feliciano-master;feliciano-master/images/dessert-2.jpg;dessert-2.jpg;plat;a_regenerer;base;Photo culinaire montrant dessert ou patisserie.;feliciano-master/menu.html;1
feliciano-master;feliciano-master/images/dessert-3.jpg;dessert-3.jpg;plat;a_regenerer;base;Photo culinaire montrant dessert ou patisserie.;feliciano-master/menu.html;1
feliciano-master;feliciano-master/images/dessert-4.jpg;dessert-4.jpg;plat;a_regenerer;base;Photo culinaire montrant dessert ou patisserie.;feliciano-master/menu.html;1
feliciano-master;feliciano-master/images/dessert-5.jpg;dessert-5.jpg;plat;a_regenerer;base;Photo culinaire montrant dessert ou patisserie.;feliciano-master/menu.html;1
feliciano-master;feliciano-master/images/dinner-1.jpg;dinner-1.jpg;plat;a_regenerer;base;Photo culinaire montrant plat du soir ou assiette de restaurant.;feliciano-master/menu.html;1
feliciano-master;feliciano-master/images/dinner-2.jpg;dinner-2.jpg;plat;a_regenerer;base;Photo culinaire montrant plat du soir ou assiette de restaurant.;feliciano-master/menu.html;1
feliciano-master;feliciano-master/images/dinner-3.jpg;dinner-3.jpg;plat;a_regenerer;base;Photo culinaire montrant plat du soir ou assiette de restaurant.;feliciano-master/menu.html;1
feliciano-master;feliciano-master/images/dinner-4.jpg;dinner-4.jpg;plat;a_regenerer;base;Photo culinaire montrant plat du soir ou assiette de restaurant.;feliciano-master/menu.html;1
feliciano-master;feliciano-master/images/dinner-5.jpg;dinner-5.jpg;plat;a_regenerer;base;Photo culinaire montrant plat du soir ou assiette de restaurant.;feliciano-master/menu.html;1
feliciano-master;feliciano-master/images/dinner-6.jpg;dinner-6.jpg;plat;a_regenerer;base;Photo culinaire montrant plat du soir ou assiette de restaurant.;feliciano-master/menu.html;1
feliciano-master;feliciano-master/images/drink-1.jpg;drink-1.jpg;plat;a_regenerer;base;Photo culinaire montrant boisson, cocktail ou soft.;feliciano-master/menu.html;1
feliciano-master;feliciano-master/images/drink-2.jpg;drink-2.jpg;plat;a_regenerer;base;Photo culinaire montrant boisson, cocktail ou soft.;feliciano-master/menu.html;1
feliciano-master;feliciano-master/images/drink-3.jpg;drink-3.jpg;plat;a_regenerer;base;Photo culinaire montrant boisson, cocktail ou soft.;feliciano-master/menu.html;1
feliciano-master;feliciano-master/images/drink-4.jpg;drink-4.jpg;plat;a_regenerer;base;Photo culinaire montrant boisson, cocktail ou soft.;feliciano-master/menu.html;1
feliciano-master;feliciano-master/images/drink-5.jpg;drink-5.jpg;plat;a_regenerer;base;Photo culinaire montrant boisson, cocktail ou soft.;feliciano-master/menu.html;1
feliciano-master;feliciano-master/images/drink-6.jpg;drink-6.jpg;plat;a_regenerer;base;Photo culinaire montrant boisson, cocktail ou soft.;feliciano-master/menu.html;2
feliciano-master;feliciano-master/images/image_1.jpg;image_1.jpg;editorial;a_regenerer;base;Photo editoriale pour illustrer photo editoriale ou storytelling.;feliciano-master/blog-single.html | feliciano-master/blog.html | feliciano-master/index.html;3
feliciano-master;feliciano-master/images/image_2.jpg;image_2.jpg;editorial;a_regenerer;base;Photo editoriale pour illustrer photo editoriale ou storytelling.;feliciano-master/blog-single.html | feliciano-master/blog.html | feliciano-master/index.html;4
feliciano-master;feliciano-master/images/image_3.jpg;image_3.jpg;editorial;a_regenerer;base;Photo editoriale pour illustrer photo editoriale ou storytelling.;feliciano-master/blog-single.html | feliciano-master/blog.html | feliciano-master/index.html;3
feliciano-master;feliciano-master/images/image_4.jpg;image_4.jpg;editorial;a_regenerer;base;Photo editoriale pour illustrer photo editoriale ou storytelling.;feliciano-master/blog.html;1
feliciano-master;feliciano-master/images/image_5.jpg;image_5.jpg;editorial;a_regenerer;base;Photo editoriale pour illustrer photo editoriale ou storytelling.;feliciano-master/blog.html;1
feliciano-master;feliciano-master/images/image_6.jpg;image_6.jpg;editorial;a_regenerer;base;Photo editoriale pour illustrer photo editoriale ou storytelling.;feliciano-master/blog.html;1
feliciano-master;feliciano-master/images/insta-1.jpg;insta-1.jpg;galerie;a_regenerer;base;Photo de galerie montrant ambiance, salle, detail ou plat pour galerie.;feliciano-master/about.html | feliciano-master/blog-single.html | feliciano-master/blog.html | feliciano-master/contact.html | feliciano-master/index.html | feliciano-master/menu.html | feliciano-master/reservation.html;7
feliciano-master;feliciano-master/images/insta-2.jpg;insta-2.jpg;galerie;a_regenerer;base;Photo de galerie montrant ambiance, salle, detail ou plat pour galerie.;feliciano-master/about.html | feliciano-master/blog-single.html | feliciano-master/blog.html | feliciano-master/contact.html | feliciano-master/index.html | feliciano-master/menu.html | feliciano-master/reservation.html;7
feliciano-master;feliciano-master/images/insta-3.jpg;insta-3.jpg;galerie;a_regenerer;base;Photo de galerie montrant ambiance, salle, detail ou plat pour galerie.;feliciano-master/about.html | feliciano-master/blog-single.html | feliciano-master/blog.html | feliciano-master/contact.html | feliciano-master/index.html | feliciano-master/menu.html | feliciano-master/reservation.html;7
feliciano-master;feliciano-master/images/insta-4.jpg;insta-4.jpg;galerie;a_regenerer;base;Photo de galerie montrant ambiance, salle, detail ou plat pour galerie.;feliciano-master/about.html | feliciano-master/blog-single.html | feliciano-master/blog.html | feliciano-master/contact.html | feliciano-master/index.html | feliciano-master/menu.html | feliciano-master/reservation.html;7
feliciano-master;feliciano-master/images/insta-5.jpg;insta-5.jpg;galerie;a_regenerer;base;Photo de galerie montrant ambiance, salle, detail ou plat pour galerie.;feliciano-master/about.html | feliciano-master/blog-single.html | feliciano-master/blog.html | feliciano-master/contact.html | feliciano-master/index.html | feliciano-master/menu.html | feliciano-master/reservation.html;7
feliciano-master;feliciano-master/images/insta-6.jpg;insta-6.jpg;galerie;a_regenerer;base;Photo de galerie montrant ambiance, salle, detail ou plat pour galerie.;feliciano-master/about.html | feliciano-master/blog-single.html | feliciano-master/blog.html | feliciano-master/contact.html | feliciano-master/index.html | feliciano-master/menu.html | feliciano-master/reservation.html;7
feliciano-master;feliciano-master/images/lunch-1.jpg;lunch-1.jpg;plat;a_regenerer;base;Photo culinaire montrant plat du midi ou assiette de restaurant.;feliciano-master/menu.html;1
feliciano-master;feliciano-master/images/lunch-2.jpg;lunch-2.jpg;plat;a_regenerer;base;Photo culinaire montrant plat du midi ou assiette de restaurant.;feliciano-master/menu.html;1
feliciano-master;feliciano-master/images/lunch-3.jpg;lunch-3.jpg;plat;a_regenerer;base;Photo culinaire montrant plat du midi ou assiette de restaurant.;feliciano-master/menu.html;1
feliciano-master;feliciano-master/images/lunch-4.jpg;lunch-4.jpg;plat;a_regenerer;base;Photo culinaire montrant plat du midi ou assiette de restaurant.;feliciano-master/menu.html;1
feliciano-master;feliciano-master/images/lunch-5.jpg;lunch-5.jpg;plat;a_regenerer;base;Photo culinaire montrant plat du midi ou assiette de restaurant.;feliciano-master/menu.html;1
feliciano-master;feliciano-master/images/lunch-6.jpg;lunch-6.jpg;plat;a_regenerer;base;Photo culinaire montrant plat du midi ou assiette de restaurant.;feliciano-master/menu.html;1
feliciano-master;feliciano-master/images/lunch-7.jpg;lunch-7.jpg;plat;a_regenerer;base;Photo culinaire montrant plat du midi ou assiette de restaurant.;feliciano-master/menu.html;1
feliciano-master;feliciano-master/images/lunch-8.jpg;lunch-8.jpg;plat;a_regenerer;base;Photo culinaire montrant plat du midi ou assiette de restaurant.;feliciano-master/menu.html;1
feliciano-master;feliciano-master/images/person_1.jpg;person_1.jpg;portrait;a_regenerer;base;Portrait photo de portrait equipe, chef ou client.;feliciano-master/about.html | feliciano-master/blog-single.html | feliciano-master/index.html;9
feliciano-master;feliciano-master/images/person_2.jpg;person_2.jpg;portrait;a_regenerer;base;Portrait photo de portrait equipe, chef ou client.;feliciano-master/about.html | feliciano-master/index.html;2
feliciano-master;feliciano-master/images/person_3.jpg;person_3.jpg;portrait;a_regenerer;base;Portrait photo de portrait equipe, chef ou client.;feliciano-master/about.html | feliciano-master/index.html;4
feliciano-master;feliciano-master/images/person_4.jpg;person_4.jpg;portrait;a_regenerer;base;Portrait photo de portrait equipe, chef ou client.;feliciano-master/about.html | feliciano-master/index.html;2
feliciano-master;feliciano-master/images/wine-1.jpg;wine-1.jpg;plat;a_regenerer;base;Photo culinaire montrant vin ou boisson alcoolisee.;feliciano-master/menu.html;1
feliciano-master;feliciano-master/images/wine-2.jpg;wine-2.jpg;plat;a_regenerer;base;Photo culinaire montrant vin ou boisson alcoolisee.;feliciano-master/menu.html;1
feliciano-master;feliciano-master/images/wine-3.jpg;wine-3.jpg;plat;a_regenerer;base;Photo culinaire montrant vin ou boisson alcoolisee.;feliciano-master/menu.html;1
feliciano-master;feliciano-master/images/wine-4.jpg;wine-4.jpg;plat;a_regenerer;base;Photo culinaire montrant vin ou boisson alcoolisee.;feliciano-master/menu.html;1
feliciano-master;feliciano-master/images/wine-5.jpg;wine-5.jpg;plat;a_regenerer;base;Photo culinaire montrant vin ou boisson alcoolisee.;feliciano-master/menu.html;1
feliciano-master;feliciano-master/images/wine-6.jpg;wine-6.jpg;plat;a_regenerer;base;Photo culinaire montrant vin ou boisson alcoolisee.;feliciano-master/menu.html;1
feliciano-master;feliciano-master/images/wine-7.jpg;wine-7.jpg;plat;a_regenerer;base;Photo culinaire montrant vin ou boisson alcoolisee.;feliciano-master/menu.html;1
feliciano-master;feliciano-master/images/wine-8.jpg;wine-8.jpg;plat;a_regenerer;base;Photo culinaire montrant vin ou boisson alcoolisee.;feliciano-master/menu.html;1
gourmet-master;gourmet-master/fonts/flaticon/font/Flaticon.svg;Flaticon.svg;ui-technique;ignorer;base;Asset technique de theme ou de librairie, inutile pour ton script photo.;gourmet-master/fonts/flaticon/font/_flaticon.scss | gourmet-master/fonts/flaticon/font/flaticon.css;4
gourmet-master;gourmet-master/fonts/fontawesome/fonts/fontawesome-webfont.svg;fontawesome-webfont.svg;ui-technique;ignorer;base;Asset technique de theme ou de librairie, inutile pour ton script photo.;gourmet-master/fonts/fontawesome/css/font-awesome.min.css;1
gourmet-master;gourmet-master/fonts/ionicons/fonts/ionicons.svg;ionicons.svg;ui-technique;ignorer;base;Asset technique de theme ou de librairie, inutile pour ton script photo.;gourmet-master/fonts/ionicons/css/ionicons.css | gourmet-master/fonts/ionicons/css/ionicons.min.css;2
gourmet-master;gourmet-master/img/about_1.jpg;about_1.jpg;a-propos;a_regenerer;base;Photo section a propos montrant interieur, equipe ou scene de marque.;gourmet-master/about.html | gourmet-master/index.html;2
gourmet-master;gourmet-master/img/dishes_1.jpg;dishes_1.jpg;plat;a_regenerer;base;Photo culinaire montrant plat, assiette ou visuel de carte.;gourmet-master/about.html | gourmet-master/index.html | gourmet-master/news.html | gourmet-master/recipes.html | gourmet-master/single.html;10
gourmet-master;gourmet-master/img/dishes_2.jpg;dishes_2.jpg;plat;a_regenerer;base;Photo culinaire montrant plat, assiette ou visuel de carte.;gourmet-master/index.html | gourmet-master/news.html | gourmet-master/recipes.html;8
gourmet-master;gourmet-master/img/dishes_3.jpg;dishes_3.jpg;plat;a_regenerer;base;Photo culinaire montrant plat, assiette ou visuel de carte.;gourmet-master/about.html | gourmet-master/index.html | gourmet-master/news.html | gourmet-master/recipes.html;8
gourmet-master;gourmet-master/img/dishes_4.jpg;dishes_4.jpg;plat;a_regenerer;base;Photo culinaire montrant plat, assiette ou visuel de carte.;gourmet-master/index.html | gourmet-master/news.html | gourmet-master/recipes.html;6
gourmet-master;gourmet-master/img/dishes_5.jpg;dishes_5.jpg;plat;a_regenerer;base;Photo culinaire montrant plat, assiette ou visuel de carte.;gourmet-master/news.html;1
gourmet-master;gourmet-master/img/hero_1.jpg;hero_1.jpg;hero-background;a_regenerer;base;Grand visuel hero ou fond principal montrant grand visuel hero ou fond principal.;gourmet-master/about.html | gourmet-master/contact.html | gourmet-master/index.html | gourmet-master/news.html | gourmet-master/recipes.html | gourmet-master/services.html | gourmet-master/single.html;9
gourmet-master;gourmet-master/img/hero_2.jpg;hero_2.jpg;hero-background;a_regenerer;base;Grand visuel hero ou fond principal montrant grand visuel hero ou fond principal.;gourmet-master/index.html;1
gourmet-master;gourmet-master/img/person_1.jpg;person_1.jpg;portrait;a_regenerer;base;Portrait photo de portrait equipe, chef ou client.;gourmet-master/about.html | gourmet-master/contact.html | gourmet-master/index.html | gourmet-master/single.html;7
gourmet-master;gourmet-master/img/person_2.jpg;person_2.jpg;portrait;a_regenerer;base;Portrait photo de portrait equipe, chef ou client.;gourmet-master/about.html | gourmet-master/contact.html | gourmet-master/index.html | gourmet-master/single.html;7
gourmet-master;gourmet-master/img/person_3.jpg;person_3.jpg;portrait;a_regenerer;base;Portrait photo de portrait equipe, chef ou client.;gourmet-master/about.html | gourmet-master/contact.html | gourmet-master/index.html | gourmet-master/single.html;5
gourmet-master;gourmet-master/img/signature.png;signature.png;decor-ui;optionnel;base;Element decoratif ou UI. Remplacement facultatif, pas prioritaire pour la personnalisation photo.;gourmet-master/about.html | gourmet-master/index.html;2
grandcoffee-master;grandcoffee-master/images/about-img.png;about-img.png;a-propos-detoure;a_regenerer;base;Visuel PNG detoure pour section a propos montrant interieur, equipe ou scene de marque.;grandcoffee-master/about.html | grandcoffee-master/index.html;2
grandcoffee-master;grandcoffee-master/images/banner-bg.png;banner-bg.png;hero-background;a_regenerer;base;Grand visuel hero ou fond principal montrant grand visuel hero ou fond principal.;grandcoffee-master/css/style.css;1
grandcoffee-master;grandcoffee-master/images/icon1.png;icon1.png;decor-ui;optionnel;base;Element decoratif ou UI. Remplacement facultatif, pas prioritaire pour la personnalisation photo.;grandcoffee-master/index.html | grandcoffee-master/services.html;4
grandcoffee-master;grandcoffee-master/images/icon2.png;icon2.png;decor-ui;optionnel;base;Element decoratif ou UI. Remplacement facultatif, pas prioritaire pour la personnalisation photo.;grandcoffee-master/index.html | grandcoffee-master/services.html;4
grandcoffee-master;grandcoffee-master/images/icon3.png;icon3.png;decor-ui;optionnel;base;Element decoratif ou UI. Remplacement facultatif, pas prioritaire pour la personnalisation photo.;grandcoffee-master/index.html | grandcoffee-master/services.html;4
grandcoffee-master;grandcoffee-master/images/img-1.png;img-1.png;visuel;a_regenerer;base;Visuel restaurant a personnaliser montrant visuel restaurant a personnaliser.;grandcoffee-master/gallery.html | grandcoffee-master/index.html;2
grandcoffee-master;grandcoffee-master/images/img-2.png;img-2.png;visuel;a_regenerer;base;Visuel restaurant a personnaliser montrant visuel restaurant a personnaliser.;grandcoffee-master/gallery.html | grandcoffee-master/index.html;2
grandcoffee-master;grandcoffee-master/images/img-3.png;img-3.png;visuel;a_regenerer;base;Visuel restaurant a personnaliser montrant visuel restaurant a personnaliser.;grandcoffee-master/gallery.html | grandcoffee-master/index.html;2
grandcoffee-master;grandcoffee-master/images/img-4.png;img-4.png;visuel;a_regenerer;base;Visuel restaurant a personnaliser montrant visuel restaurant a personnaliser.;grandcoffee-master/gallery.html | grandcoffee-master/index.html;2
grandcoffee-master;grandcoffee-master/images/img-5.png;img-5.png;visuel;a_regenerer;base;Visuel restaurant a personnaliser montrant visuel restaurant a personnaliser.;grandcoffee-master/gallery.html | grandcoffee-master/index.html;2
grandcoffee-master;grandcoffee-master/images/img-6.png;img-6.png;visuel;a_regenerer;base;Visuel restaurant a personnaliser montrant visuel restaurant a personnaliser.;grandcoffee-master/gallery.html | grandcoffee-master/index.html;2
grandcoffee-master;grandcoffee-master/images/img-7.png;img-7.png;visuel;a_regenerer;base;Visuel restaurant a personnaliser montrant visuel restaurant a personnaliser.;grandcoffee-master/gallery.html | grandcoffee-master/index.html;2
grandcoffee-master;grandcoffee-master/images/img-8.png;img-8.png;visuel;a_regenerer;base;Visuel restaurant a personnaliser montrant visuel restaurant a personnaliser.;grandcoffee-master/gallery.html | grandcoffee-master/index.html;2
grandcoffee-master;grandcoffee-master/images/img-9.png;img-9.png;visuel;a_regenerer;base;Visuel restaurant a personnaliser montrant visuel restaurant a personnaliser.;grandcoffee-master/css/style.css | grandcoffee-master/gallery.html | grandcoffee-master/index.html;3
grandcoffee-master;grandcoffee-master/images/logo.png;logo.png;branding;optionnel;base;Logo, favicon ou icone de marque. A refaire seulement si tu veux aussi rebrander cet element.;grandcoffee-master/about.html | grandcoffee-master/contact.html | grandcoffee-master/gallery.html | grandcoffee-master/index.html | grandcoffee-master/services.html;5
grandcoffee-master;grandcoffee-master/images/quick-icon.png;quick-icon.png;decor-ui;optionnel;base;Element decoratif ou UI. Remplacement facultatif, pas prioritaire pour la personnalisation photo.;grandcoffee-master/index.html;3
grandcoffee-master;grandcoffee-master/images/services-bg.png;services-bg.png;visuel;a_regenerer;base;Visuel restaurant a personnaliser montrant visuel restaurant a personnaliser.;grandcoffee-master/css/style.css;1
pato-master;pato-master/fonts/font-awesome-4.7.0/fonts/fontawesome-webfont.svg;fontawesome-webfont.svg;ui-technique;ignorer;base;Asset technique de theme ou de librairie, inutile pour ton script photo.;pato-master/fonts/font-awesome-4.7.0/css/font-awesome.css | pato-master/fonts/font-awesome-4.7.0/css/font-awesome.min.css;2
pato-master;pato-master/fonts/ionicons-2.0.1/fonts/ionicons.svg;ionicons.svg;ui-technique;ignorer;base;Asset technique de theme ou de librairie, inutile pour ton script photo.;pato-master/fonts/ionicons-2.0.1/css/ionicons.css | pato-master/fonts/ionicons-2.0.1/css/ionicons.min.css;2
pato-master;pato-master/fonts/themify/fonts/themify.svg;themify.svg;ui-technique;ignorer;base;Asset technique de theme ou de librairie, inutile pour ton script photo.;pato-master/fonts/themify/themify-icons.css;1
pato-master;pato-master/images/avatar-01.jpg;avatar-01.jpg;portrait;a_regenerer;base;Portrait photo de portrait equipe, chef ou client.;pato-master/index.html;1
pato-master;pato-master/images/avatar-02.jpg;avatar-02.jpg;portrait;a_regenerer;base;Portrait photo de portrait equipe, chef ou client.;pato-master/about.html;1
pato-master;pato-master/images/avatar-03.jpg;avatar-03.jpg;portrait;a_regenerer;base;Portrait photo de portrait equipe, chef ou client.;pato-master/about.html;1
pato-master;pato-master/images/avatar-04.jpg;avatar-04.jpg;portrait;a_regenerer;base;Portrait photo de portrait equipe, chef ou client.;pato-master/index.html;1
pato-master;pato-master/images/avatar-05.jpg;avatar-05.jpg;portrait;a_regenerer;base;Portrait photo de portrait equipe, chef ou client.;pato-master/about.html | pato-master/index.html;2
pato-master;pato-master/images/bg-cover-video-02.jpg;bg-cover-video-02.jpg;hero-background;a_regenerer;base;Grand visuel hero ou fond principal montrant grand visuel hero ou fond principal.;pato-master/about.html | pato-master/index.html;2
pato-master;pato-master/images/bg-event-01.jpg;bg-event-01.jpg;evenement;a_regenerer;base;Photo evenementielle montrant scene de service ou evenement.;pato-master/index.html;1
pato-master;pato-master/images/bg-event-02.jpg;bg-event-02.jpg;evenement;a_regenerer;base;Photo evenementielle montrant scene de service ou evenement.;pato-master/index.html;1
pato-master;pato-master/images/bg-event-04.jpg;bg-event-04.jpg;evenement;a_regenerer;base;Photo evenementielle montrant scene de service ou evenement.;pato-master/index.html;1
pato-master;pato-master/images/bg-intro-01.jpg;bg-intro-01.jpg;a-propos;a_regenerer;base;Photo section a propos montrant interieur, equipe ou scene de marque.;pato-master/index.html;1
pato-master;pato-master/images/bg-title-page-01.jpg;bg-title-page-01.jpg;hero-background;a_regenerer;base;Grand visuel hero ou fond principal montrant grand visuel hero ou fond principal.;pato-master/menu.html;1
pato-master;pato-master/images/bg-title-page-02.jpg;bg-title-page-02.jpg;hero-background;a_regenerer;base;Grand visuel hero ou fond principal montrant grand visuel hero ou fond principal.;pato-master/contact.html | pato-master/gallery.html | pato-master/reservation.html;3
pato-master;pato-master/images/bg-title-page-03.jpg;bg-title-page-03.jpg;hero-background;a_regenerer;base;Grand visuel hero ou fond principal montrant grand visuel hero ou fond principal.;pato-master/about.html | pato-master/blog-detail.html | pato-master/blog.html;3
pato-master;pato-master/images/blog-01.jpg;blog-01.jpg;editorial;a_regenerer;base;Photo editoriale pour illustrer photo editoriale ou storytelling.;pato-master/index.html;1
pato-master;pato-master/images/blog-02.jpg;blog-02.jpg;editorial;a_regenerer;base;Photo editoriale pour illustrer photo editoriale ou storytelling.;pato-master/index.html;1
pato-master;pato-master/images/blog-03.jpg;blog-03.jpg;editorial;a_regenerer;base;Photo editoriale pour illustrer photo editoriale ou storytelling.;pato-master/index.html;1
pato-master;pato-master/images/blog-04.jpg;blog-04.jpg;editorial;a_regenerer;base;Photo editoriale pour illustrer photo editoriale ou storytelling.;pato-master/blog.html;1
pato-master;pato-master/images/blog-05.jpg;blog-05.jpg;editorial;a_regenerer;base;Photo editoriale pour illustrer photo editoriale ou storytelling.;pato-master/blog-detail.html | pato-master/blog.html;2
pato-master;pato-master/images/blog-06.jpg;blog-06.jpg;editorial;a_regenerer;base;Photo editoriale pour illustrer photo editoriale ou storytelling.;pato-master/blog.html;1
